uid	sid	timestamp
A1PI8VBCXXSGC7	073533417X	1356825600
A9NXTC0HTPSDO	073533417X	1359849600
A1UQBFCERIP7VJ	073533417X	1357257600
A1KI3173CO6TK2	073533417X	1353974400
ASSHPKQBFZPB5	073533417X	1386633600
A2QDOJFFLFGF18	073533417X	1358294400
AGEKVD8JPZQMT	073533417X	1352160000
A376OJHLE6SU9Q	073533417X	1357689600
AT28RL25Q2OLK	073533417X	1356825600
A231LBC8EGPO5L	073533417X	1357171200
A2ZKQC0XCIIAEM	073533417X	1357084800
A1NC9AGZOBI0M1	073533417X	1352332800
A2BZ16RKE13PKV	073533417X	1356825600
ALQ4USPEQ9L5N	073533417X	1353974400
A3JHC8O59WDHFZ	073533417X	1357257600
A33VI944SO2YCN	073533417X	1355270400
AFICF7DKHTQ87	073533417X	1352419200
A1KMG1AIUS00DC	073533417X	1351987200
A1NN8Q1DLAYPGH	073533417X	1353283200
A2V92F5R7MLCVI	073533417X	1358640000
A1FDVT0DLJWV78	074242720X	1253404800
A3O2HIL5V8KY75	074242720X	1365638400
AA3TDQ34248M7	0786950072	1227398400
A1UP19XQH91JT0	0786950072	1347235200
A368JTR1WZASA3	0786950072	1307923200
AUNK2GN1VD1OD	0786950072	1384732800
AHHUNTFQGUGX8	0786955570	1392595200
A3ENMGTFYQVTHB	0786955570	1372982400
AFQ58D6TRFI3X	0786955570	1358812800
A2TGM6A2SA726Q	0786955570	1369353600
AFQ58D6TRFI3X	0786955708	1366761600
A2FEJDVMCZ426R	0786955708	1373587200
A1AJWJGB89GSIL	0786955708	1359331200
A2SXMER38SJTQ5	0786958731	1383004800
A3ENMGTFYQVTHB	0786958731	1372982400
A3PPXVR5J6U2JD	0786958731	1321315200
A15JPYV0L19RF	0786958731	1352764800
A2IKMRNKQ12ZPT	0786959916	1384905600
A14TUWXDA5WQ7W	0786959916	1375056000
AHHUNTFQGUGX8	0786959916	1392595200
A1UP19XQH91JT0	0786959916	1347235200
A2AGV48JXR7MSN	0786959916	1389139200
A3R0YIZOXVX0T7	0786959916	1380240000
A23971D63L3JVG	0786959916	1374364800
AUNK2GN1VD1OD	0786959916	1388793600
A2TZ7DGBCLI5N	0786959916	1365379200
A3PPXVR5J6U2JD	0786959916	1334793600
A1RB01XW3Q0RCE	0786959916	1381795200
AZZYW4YOE1B6E	0786959916	1362614400
A2NVQZ4Y7Y0J1R	0786959916	1343001600
A1UP19XQH91JT0	0786962984	1389139200
A3PPXVR5J6U2JD	0786962984	1350518400
A14TUWXDA5WQ7W	0786964502	1377129600
AZZYW4YOE1B6E	0786964502	1386633600
AZQ8PGVNCKXJ	0867343125	1354838400
A30S2XWHFQZ8X0	0867343125	1378857600
A3OXRFCJI67IMN	0911121013	1320192000
A3DEVV7HPYZTCN	0911121013	1389312000
A18OBUSMXVE8R0	0911121013	1280188800
A1EVV74UQYVKRY	0911121013	1293580800
A3KWAN5J031OOU	0913866687	1247184000
A132ETQPMHQ585	0913866687	1324080000
A2AVEYPZMFPBK3	0913866687	1311206400
A1N39INABPHEJ7	0913866687	1398124800
A2C27IQUH9N1Z	0963679600	1228435200
A5GPH59NDWJRB	0963679600	1335744000
A22CW0ZHY3NJH8	0963679600	1306972800
A1CMD08Z49PGKQ	0963679600	1351468800
A1XJOSJN6FHFO0	0963679600	1226361600
A3SBZAOPPY40IT	0963679600	1264809600
A13G1TKIKHGV3F	096625757X	1353888000
A1BPEOEXWUJ7KM	0974665207	1394582400
A1VXIY1511XQK2	0974665207	1264204800
A32EBQDMOPEJHE	0975277324	1131494400
A2RIAXGSBP65BJ	0975277324	1205020800
A24LFAY8C6YGAV	0975277324	1385683200
ANCOMAI0I7LVG	0975277324	1394064000
A2RYDZTNVT38LJ	0975277324	1356825600
A32T2H8150OJLU	0975277324	1232150400
A2ZOVHKYDH4UOJ	0975277324	1269561600
A14TUWXDA5WQ7W	0975277324	1281571200
A1UP19XQH91JT0	0975277324	1381104000
A1GALZCXD8FHOR	0975277324	1167696000
A15M4UPF4MQVUE	0975277324	1329696000
A2XC7BWUEMSQMC	0975277324	1401926400
AFY8QLS51NVI3	0975277324	1392336000
A3VSBJEA4KBGBP	0975277324	1399766400
A34L89O3Q8UEC6	0975277324	1357516800
A1U6XPYATU9OPG	0975277324	1400803200
A1HOXKR7OKJ1X1	0975277324	1337385600
A2U6VP21H9UVV3	0975277324	1388620800
A2H1W8V6R9TJ9E	0975277324	1136592000
A1FQNNX80WYWKR	0975277324	1324425600
A3CAIZ5D023DAO	0975277324	1388620800
AQPQN76P082B7	0975277324	1373500800
A1RB01XW3Q0RCE	0975277324	1381795200
A1LG1DKUZXGJ6J	0975277324	1301702400
A3CON4WD5PKNWO	0975277324	1376870400
A2TGM6A2SA726Q	0975277324	1366675200
A1MOICOJEL4GRW	0975277324	1258934400
A3A4ZAIBQWKOZS	0975277324	1322524800
A2SLFIR3G6PX5	0975277324	1360886400
A3306R2G4LHEJV	0975277324	1367107200
AZZYW4YOE1B6E	0975277324	1358035200
A2168H419FO6KC	0975277324	1376352000
A32EBQDMOPEJHE	0975277383	1131494400
A2PFCO5ON4N2UP	0975277383	1243814400
AHHUNTFQGUGX8	0975277383	1388880000
A1UP19XQH91JT0	0975277383	1381104000
A3QSL2GMGMFGAS	0975277383	1358553600
A2F1P10GGZ7K2T	0975277383	1402272000
A2FEJDVMCZ426R	0975277383	1373587200
A1PSOVIQK992SV	0975277383	1404864000
A17LDDK445B990	0975277383	1318118400
A1MOICOJEL4GRW	0975277383	1259020800
AS9AT91XJZ44B	0975277383	1382140800
AJGU56YG8G1DQ	0975855603	1303344000
A3BZUQXA2QHDI2	0976142503	1358640000
A3TMBYDFP1B9DM	0976142503	1364774400
A1ODOGXEYECQQ8	0976142503	1288051200
ALDAF4VVLFRHP	0976142503	1360454400
A2WJBS7I1X296A	0976142503	1278115200
A2LOD3K7460UB	0976142503	1349654400
A3OS6WFBP6TAQU	0976990709	1356825600
A34A1UP40713F8	0976990709	1390262400
ART5V5NGOJETW	0976990709	1392681600
A1HCCA1A6MUQVE	0976990709	1359504000
A2GSA41X3BQ90R	0976990709	1380067200
A3R9X003XW0LNR	0976990709	1258848000
A22LC9UYQU6DND	0976990709	1387843200
A1N8KC4BF42S35	0976990709	1402444800
AW7VVW61YKZIQ	0976990709	1352678400
A3IJ4Z18FTIIP	0976990709	1293580800
AKB7JR9UC52A4	0976990709	1356652800
A1FQNNX80WYWKR	0976990709	1324252800
A3F4C09LC2C0DT	0976990709	1354665600
A2QIHZT6DDO191	0976990709	1390780800
A2BD4PA680QAY1	0976990709	1365552000
A3355TU2GYGQQ3	0976990709	1359504000
A3VSHLS9K329RP	0976990709	1380672000
A1TPW86OHXTXFC	0976990709	1384819200
A5BIWZV1RWG4L	0976990709	1379462400
A2WNXS3CNAQS01	0976990709	1321574400
A1X9TO2AXELLKU	0976990709	1354147200
A2LSXLLPQR6ZSN	0976990709	1369094400
A3HMDIEOEJT9IF	0976990709	1358640000
A3T6NQULMXQCJ4	0976990709	1357689600
A1NZGPZO6U6D1T	0976990709	1387324800
A15JT5AUUI6ZUB	0976990768	1298764800
A1UP19XQH91JT0	0979658500	1381104000
A15M4UPF4MQVUE	0979658500	1350000000
A1RB01XW3Q0RCE	0979658500	1368489600
A2TGM6A2SA726Q	0979658500	1369785600
A15M4UPF4MQVUE	0979658527	1350000000
AUJFO0J9A2HGE	0979959330	1323820800
AQIBFWWA8UWKF	0979959330	1324252800
A1IDAKX7OM3QIE	0979959330	1343347200
A3HUC8541SJ6UT	0979959330	1324857600
A2PFCO5ON4N2UP	0979959330	1331769600
A34IBXM7E8CPWE	0979959330	1322611200
A28IIVKXOE1ATF	0979959330	1323129600
A15Q9YEG1XPEJN	0979959330	1331942400
A2RKI7RPP5CJMG	0979959330	1323648000
A4KJTS5P78ICU	0979959330	1331596800
A27H9DOUGY9FOS	0979959330	1322697600
A267FU71Z01CIH	0979959330	1325980800
AEWYUPCNDV7HY	0979959330	1340409600
A1FATTRIXTSTEB	0979959330	1324512000
A2SPV96SGOEO2	0979959330	1356652800
A1M7Y63Y5GYJI1	0979959330	1329955200
A3K93OWHKHGI9V	0979959330	1332374400
A3FKPBNI7UWQFW	0979959330	1365206400
A1UP19XQH91JT0	0980223644	1389139200
A1CIW2OEVAJRM2	0980223644	1312329600
A30WJTVY82MRGF	0980223644	1326672000
A1VF04OJWK8N1F	0980223644	1388361600
A1PTBXZG04GT29	0980223644	1324252800
A209V1OUPBH5XP	0981924840	1390867200
A3KWAN5J031OOU	0981924840	1293926400
AJI3NFOTQ78ZZ	0981924840	1386633600
A53ZNNFKWO2LG	0981924840	1401408000
A1CIW2OEVAJRM2	0984155848	1327190400
A2OIGPPBTR65MR	0984155848	1362182400
AHHUNTFQGUGX8	0984155856	1392595200
A1CIW2OEVAJRM2	0984155856	1340323200
A1CIW2OEVAJRM2	0984155872	1364860800
ADFYGTU2B7I1R	0984155872	1337558400
A15JPYV0L19RF	0984608028	1361404800
A23971D63L3JVG	0992251656	1387497600
A3BZUQXA2QHDI2	1223062341	1306800000
A1EVV74UQYVKRY	1223062341	1301961600
A13G1TKIKHGV3F	1223062341	1293667200
ARZISCAS0HXNL	1223062341	1404864000
A3421REGVEYXE6	1223062341	1400457600
A23I049ZXOO3D3	1223062341	1362355200
AJGU56YG8G1DQ	1223063097	1303344000
A3HMDIEOEJT9IF	1223063097	1338940800
A1XOVR4ONAUEJ8	1223063119	1391817600
AFMKVVQDEJM46	1223063119	1368057600
A2ZY49IDE6TY5I	1223063119	1314057600
A2974R9BTPZPOJ	1223063119	1317168000
ADFYGTU2B7I1R	1223069192	1337558400
A3V1A3C9DTLPME	1223069192	1387065600
A29XMCU3LHV9NB	1223069192	1390003200
A143S6BSJ3HWU5	1223069192	1390694400
A24LFAY8C6YGAV	1556344732	1385683200
ACI4789O50TU5	1556344732	1358294400
A15M4UPF4MQVUE	1556344732	1350000000
AJGU56YG8G1DQ	1556344732	1319068800
A2FEJDVMCZ426R	1556344732	1373587200
ASCSUYDGF7Y4	1556344732	1204156800
A2TGM6A2SA726Q	1556344732	1364601600
A2U7DXDNYBBLQJ	1556344732	1347321600
A58CKSDLI2QRX	1556344732	1385769600
A3SQQYS79AV13M	1556344732	1345766400
ACI4789O50TU5	1556345542	1358294400
A3VSBJEA4KBGBP	1556345542	1400371200
ACI4789O50TU5	1556346638	1358294400
AFMKVVQDEJM46	1556346638	1333152000
A2PFCO5ON4N2UP	1556346638	1126915200
A3VSBJEA4KBGBP	1556346638	1399593600
A3CAIZ5D023DAO	1556346638	1388620800
A3747YPXOBXRAT	1556347677	1351814400
A58CKSDLI2QRX	1556347677	1331942400
A3VSBJEA4KBGBP	155634774X	1400284800
A17LDDK445B990	155634774X	1364342400
ACI4789O50TU5	1556347782	1358985600
A3VSBJEA4KBGBP	1556347782	1400025600
A1M8AYAL3L8ACP	1564518531	1300233600
A1C02Z83O2MJHO	1564518531	1306540800
A29C0Z6BY8HB9H	1564518531	1262995200
A2ZOVHKYDH4UOJ	1570545340	1269302400
AKMEY1BSHSDG7	1570545340	1196380800
A1EVV74UQYVKRY	1570545340	1335830400
A2X3L31KCXBHCL	1570545340	1232323200
A3R01WHD75L6FG	1570545340	1343779200
A2HPTLW9K09WYW	1579822630	1354579200
AA8EVHLG6J5N3	157982269X	1332374400
A2DG3YVEU37IZ7	157982269X	1356393600
A1QX4FGHSRNC65	1579823084	1381017600
A30H2335OM7RD6	1581170769	1009324800
AZK9CCTYQNRNL	1581170769	1074729600
A3HETHW2XD3DWH	1581170769	1085184000
A1E7QLJVWNFOZY	1581170769	1022544000
A3V5F050GVZ56Q	1581171862	1382227200
A22B13EJTZKCTM	1581174837	1193788800
A1ZPWQ59Y1SPHQ	1581178816	1398643200
A1J3T2AHYBSRBI	1581178816	1337126400
A87OAC23M1AVX	1589473221	1309046400
ACR4HKUT808U1	1589473221	1271462400
A24LFAY8C6YGAV	158978068X	1385683200
ACI4789O50TU5	158978068X	1358985600
A3OXHLG6DIBRW8	158978068X	1255737600
A1AJWJGB89GSIL	158978068X	1396915200
A2TGM6A2SA726Q	158978068X	1363737600
AK8LRQAMSE3I7	158978068X	1383609600
ACI4789O50TU5	1589780817	1358985600
ACI4789O50TU5	1589781066	1358985600
A3OXHLG6DIBRW8	1589781066	1255737600
ACI4789O50TU5	1589781244	1358985600
A58CKSDLI2QRX	1589781244	1385769600
A19ZRAIDBMQD7M	1589781317	1362873600
A58CKSDLI2QRX	1589781317	1385769600
A14TUWXDA5WQ7W	158994030X	1278892800
A1UP19XQH91JT0	158994030X	1381104000
A3PE6N1GDP2XJ8	158994206X	1255046400
AHHUNTFQGUGX8	158994206X	1389052800
A15JPYV0L19RF	158994206X	1352678400
A2AGV48JXR7MSN	1589942108	1389139200
A2IKMRNKQ12ZPT	1589942108	1353801600
A2MRTFIDEAPZJ1	1589942108	1369008000
A15JPYV0L19RF	1589942108	1348531200
A2TGM6A2SA726Q	1589942108	1369353600
A3747YPXOBXRAT	1589942108	1339113600
A2B8GXSCB1R05T	1589942108	1270080000
A39Y8PD8Y9BA5H	158994223X	1401062400
A2I3TKKHF6INI6	158994223X	1175299200
A1UP19XQH91JT0	158994223X	1381104000
A3OZCQAVS7NGUN	158994223X	1330300800
A17LDDK445B990	158994223X	1321228800
A3C1S22BR7LVOZ	158994223X	1349136000
A2SXMER38SJTQ5	1589942981	1386028800
A14TUWXDA5WQ7W	1589942981	1377475200
A3PE6N1GDP2XJ8	1589942981	1255737600
A3ENMGTFYQVTHB	1589942981	1392163200
A3VSBJEA4KBGBP	1589942981	1395964800
AU598U9LXGO84	1589942981	1367884800
ASCSUYDGF7Y4	1589942981	1264550400
A17LDDK445B990	1589942981	1322352000
A7FZ9X0B6QBS3	1589942981	1357603200
A3747YPXOBXRAT	1589944348	1357344000
A14TUWXDA5WQ7W	1589944607	1388448000
A3MKRAD7Z64ED5	1589944607	1369353600
A3PE6N1GDP2XJ8	1589944607	1259280000
AHHUNTFQGUGX8	1589944607	1388880000
A2B8GXSCB1R05T	1589944607	1347321600
A2B8GXSCB1R05T	1589944623	1265932800
A1UP19XQH91JT0	1589944968	1381104000
AGVDI7RLT24WJ	1589944968	1251590400
A3PE6N1GDP2XJ8	1589946464	1255737600
A3ENMGTFYQVTHB	1589946464	1395273600
A17LDDK445B990	1589946464	1324080000
A7FZ9X0B6QBS3	1589946464	1357948800
A2NHERI3W195Y	1589946634	1323648000
A3ENMGTFYQVTHB	1589946634	1377475200
A15JPYV0L19RF	1589946634	1336348800
A2B8GXSCB1R05T	158994691X	1289865600
A3VSBJEA4KBGBP	1589947061	1397347200
AHHUNTFQGUGX8	1589947207	1389830400
A39Y8PD8Y9BA5H	1589949811	1383523200
A1AJWJGB89GSIL	1589949811	1381795200
A2NBRQWA4ZR3C0	1591747775	1369008000
A2XPH2VRWXDCVC	1591747775	1404691200
A3J8NIFP46QWJ6	1591747775	1369353600
A3MEMX0XF00TBD	1592923356	1288051200
A14TUWXDA5WQ7W	1594721270	1281916800
A1AJWJGB89GSIL	1594721270	1379894400
A17LDDK445B990	1601252455	1322956800
AS9AT91XJZ44B	1601252455	1386374400
A2TGM6A2SA726Q	1601253729	1368576000
A3747YPXOBXRAT	1601253729	1370822400
A2NHERI3W195Y	1601255624	1384387200
A1QBMVACRQSBVV	1601255624	1389225600
A1W9JOFE6F89FB	1603800689	1327622400
A3BPIW3OO3L2I7	1603800689	1371859200
A1U7LS93I03MFW	1603800859	1365379200
A1FDVT0DLJWV78	1603800859	1356307200
A17V2N0N8CXSA9	1603800859	1359244800
A215WH6RUDUCMP	1603800859	1357862400
A3A8FMW6BDJ166	1603800859	1354492800
A3PJZ8TU8FDQ1K	1603800859	1368489600
A381MT950I6KRL	1603800859	1356566400
A2VH0UT5EQFB6P	1603800859	1352073600
ATANE2SC44592	1603800859	1356912000
A1WBEIH7Z37LN9	1603800859	1354320000
AY3EENC2BGTGK	1603800859	1353628800
A2YB7DLC3FOR7W	1603800859	1351555200
A1RDHBBZE1NPS3	1603800859	1355097600
A12E0Y0J6584RT	1603800859	1355270400
A13Z96HR8EEF24	1603800859	1351555200
A2NVQZ4Y7Y0J1R	1603800859	1356566400
A1XFI340SHOS5K	1603800859	1354147200
A3TLY2LWGRULDQ	1603801286	1376870400
A3KOL1FYRGZPGQ	1604189681	1362528000
A390S5E3GXJIX5	1604189738	1380672000
A1PF10K2L4WP9Z	1604189738	1371513600
A2DWM8KE05HHCE	1604189738	1373760000
AHHUNTFQGUGX8	1616610158	1389830400
A3ENMGTFYQVTHB	1616610158	1375401600
A3QSL2GMGMFGAS	1616610158	1358553600
A2AGV48JXR7MSN	1616610158	1389139200
A3747YPXOBXRAT	1616610158	1322179200
A3A4ZAIBQWKOZS	1616610158	1299974400
A24LFAY8C6YGAV	1616611359	1385683200
A3ENMGTFYQVTHB	1616611359	1381622400
A15M4UPF4MQVUE	1616611359	1349308800
A3QSL2GMGMFGAS	1616611359	1362614400
A2AGV48JXR7MSN	1616611359	1389139200
A1PSOVIQK992SV	1616611359	1387238400
A1AJWJGB89GSIL	1616611359	1362614400
A3747YPXOBXRAT	1616611359	1322179200
A17LDDK445B990	1616611626	1331251200
A2IKMRNKQ12ZPT	1616611715	1353801600
A2168H419FO6KC	1616611715	1357257600
A2SXMER38SJTQ5	1616611898	1379376000
A1QBMVACRQSBVV	1616611898	1389225600
A3ENMGTFYQVTHB	1616611898	1401494400
A2AGV48JXR7MSN	1616611898	1389139200
A1YYI151S7II10	1616611898	1349049600
AHHUNTFQGUGX8	1616613769	1373760000
A1UP19XQH91JT0	1616613769	1381104000
A23971D63L3JVG	1616613769	1374364800
A1PJKGNMUEGEWO	1616613769	1380240000
A7FZ9X0B6QBS3	1616613769	1388361600
A1YYI151S7II10	1616613769	1349049600
A3VSBJEA4KBGBP	1616613777	1352678400
A3VSBJEA4KBGBP	1616613785	1352678400
A3R0YIZOXVX0T7	1616613785	1381104000
A1PJKGNMUEGEWO	1616613785	1404691200
A3VSBJEA4KBGBP	1616613793	1352592000
A23971D63L3JVG	1616613793	1377043200
A1PJKGNMUEGEWO	1616613793	1383523200
AHHUNTFQGUGX8	1616613807	1391212800
A3VSBJEA4KBGBP	1616613807	1352592000
A1PJKGNMUEGEWO	1616613807	1379203200
A1UP19XQH91JT0	1616613815	1381104000
A23971D63L3JVG	1616613815	1365811200
A2TGM6A2SA726Q	1616613815	1371427200
AHHUNTFQGUGX8	161661398X	1389052800
A3R0YIZOXVX0T7	1616614471	1381104000
A2SXMER38SJTQ5	1616614609	1382832000
A39Y8PD8Y9BA5H	1616614609	1354060800
AFY8QLS51NVI3	1616614609	1403654400
A2JSLC9F2VWPFZ	1616614609	1382918400
A2TGM6A2SA726Q	1616614609	1366761600
A1YYI151S7II10	1616614609	1349049600
A3ENMGTFYQVTHB	1616615044	1395273600
A2AGV48JXR7MSN	1616615044	1389139200
A3MKRAD7Z64ED5	1616615354	1377216000
AHHUNTFQGUGX8	1616615354	1390780800
A3VSBJEA4KBGBP	1616615354	1361664000
A3R0YIZOXVX0T7	1616615354	1381104000
A1PJKGNMUEGEWO	1616615354	1378771200
A3VSBJEA4KBGBP	1616615362	1361664000
A3R0YIZOXVX0T7	1616615362	1381104000
A1PJKGNMUEGEWO	1616615362	1378944000
A3VSBJEA4KBGBP	1616615370	1361750400
A1PJKGNMUEGEWO	1616615370	1379203200
A3VSBJEA4KBGBP	1616615389	1361750400
A3R0YIZOXVX0T7	1616615389	1381104000
A1PJKGNMUEGEWO	1616615389	1379203200
A3VSBJEA4KBGBP	161661675X	1377043200
A1PJKGNMUEGEWO	161661675X	1383523200
A3VSBJEA4KBGBP	1616616768	1377129600
A3R0YIZOXVX0T7	1616616768	1381104000
A1PJKGNMUEGEWO	1616616768	1383523200
A1AJWJGB89GSIL	1616616768	1401235200
A3VSBJEA4KBGBP	1616616776	1377043200
A3R0YIZOXVX0T7	1616616776	1381104000
AHHUNTFQGUGX8	1616617047	1390780800
A3VSBJEA4KBGBP	1616617047	1377043200
A3R0YIZOXVX0T7	1616617047	1380240000
A1PJKGNMUEGEWO	1616617047	1386979200
AHHUNTFQGUGX8	1616617667	1387065600
A3ENMGTFYQVTHB	1616617667	1401494400
AFQ58D6TRFI3X	1616617667	1403654400
A2PJFG5U89NJ35	1617680893	1372118400
A2NOW4U7W3F7RI	1886978018	1330387200
A34ZHKEVO660J1	1886978034	1267228800
A2NOW4U7W3F7RI	1886978034	1368662400
A2IXAIARL0CDY7	1886978034	1401667200
A1UV5NB0DXTSWH	1892069725	1305331200
A24LFAY8C6YGAV	192978001X	1385683200
A1PSOVIQK992SV	192978001X	1387238400
A3NN7Q9RHUOV8V	192978001X	1330214400
A24LFAY8C6YGAV	1929780109	1385683200
A234HXDATOAYEY	1929780109	1283644800
ACI4789O50TU5	1929780664	1358985600
A1GALZCXD8FHOR	1929780664	1206489600
A215WH6RUDUCMP	1929780664	1350950400
A344N0X5LIV43M	1929780664	1214870400
A3747YPXOBXRAT	1929780664	1351814400
A2SXMER38SJTQ5	1929780699	1383004800
AFMKVVQDEJM46	1929780699	1333584000
A1GALZCXD8FHOR	1929780699	1226880000
A215WH6RUDUCMP	1929780753	1350950400
A3747YPXOBXRAT	1929780753	1351814400
AN0LF0EJ4YGG	1929780907	1401494400
A3I43PYBXWCKNW	1929780907	1388620800
A2RYDZTNVT38LJ	1932188126	1241481600
A30H2335OM7RD6	1932188126	1293753600
A3IKLTT9JQACCI	1932188126	1300492800
A2GIEWPMJNA3G9	1932188126	1317254400
AY3XPKRAMKKY7	1932188126	1288310400
ABXSM8FR60UWQ	1932188126	1359849600
ADA9V1C4QV71U	1932188126	1262304000
AJGU56YG8G1DQ	1932188126	1318982400
A1UFLVSJ3IRETQ	1932188126	1277769600
A2UVYCQOY2756H	1932188126	1309910400
A31ADOKGF6S0MP	1932188126	1232409600
ASCSUYDGF7Y4	1932188126	1320883200
A14X8PU4E3APFE	1932188126	1196121600
A3Q9HY0LU7MN6E	1932188126	1248048000
A29N66WIWNN8JK	1932188126	1352851200
A1QJYOY0BW6Y30	1932188126	1222041600
A1MOICOJEL4GRW	1932188126	1288828800
A3BVDW4DOLJAN0	1932188126	1288224000
A3306R2G4LHEJV	1932188126	1365897600
AJK3BGAL8O25U	1932188126	1391472000
A2R8R97INVXBR1	1932188126	1363824000
A1GF0Q8VRMJDNF	1932359842	1376956800
A2Y2BV6ZG5F6PM	1932855785	1372291200
A1L4Q2R4QW2HKM	1932855785	1386720000
A388XAFBHS0OCH	1932855785	1355616000
A2RJCHNUGQEL2O	1932855785	1362009600
A20KD887R616DJ	1932855785	1389916800
A2GR8DKPGFS0FX	1932855785	1374537600
AVC89VGX9U9BX	1932855785	1271635200
A2UDF8U7P3H5P	1932855785	1375660800
A8QYRG7TW491B	1932855785	1368921600
ANCOMAI0I7LVG	1933054395	1394064000
A1CR5F9SON7A15	1933054395	1294099200
A1XDGN1PQDF890	1933054395	1360281600
ASPABROV8R7M5	1933054395	1238630400
AJI3NFOTQ78ZZ	1933054395	1386633600
ABXSM8FR60UWQ	1933054395	1359936000
A3MKRAD7Z64ED5	1933054395	1347667200
A3AODKWC8ADQAK	1933054395	1384646400
A2XC7BWUEMSQMC	1933054395	1388448000
A2QX49LS3Y3ANI	1933054395	1388361600
A1CIW2OEVAJRM2	1933054395	1312329600
A2R18KD5QN6ANJ	1933054395	1368921600
AWPN9GGSBS2OS	1933054395	1325980800
A3PAO5AC7UUGSE	1933054395	1296777600
A38H4XCCPLRF93	1933054395	1343606400
A3F4C09LC2C0DT	1933054395	1353628800
A3VSUYCR2WFHI	1933054395	1355443200
A6964G20W6WKJ	1933054395	1373846400
A2TZ7DGBCLI5N	1933054395	1387152000
A1LG1DKUZXGJ6J	1933054395	1308182400
A3CON4WD5PKNWO	1933054395	1376524800
AUUC04UQ3FQO0	1933054395	1264550400
A616N31K1Q8JT	1933054395	1354060800
AK8LRQAMSE3I7	1933054395	1328659200
A2SLFIR3G6PX5	1933054395	1360886400
AJK3BGAL8O25U	1933054395	1387065600
A1WOLYSTSPL4FK	1933054913	1388448000
AXUIIX7EUX6ZT	1933054913	1322179200
AU6LNXQT93CB8	1933054913	1392249600
A3W509BVIX757V	1933054913	1293667200
A2SLFIR3G6PX5	1933054913	1360886400
A3I1BJIFFM4S21	1933318430	1287187200
A1ZTE3K3EN4TS3	1933318430	1282780800
A3U41ZL33SS92P	1933318430	1284249600
AGEKVD8JPZQMT	1933318430	1282867200
A3K3SE4RK846WO	1933318430	1284595200
A199FRO0YFMGED	1933318430	1290038400
A3JLOIXFM75QNV	1933318430	1305849600
A39H1GO9E3YQIB	1933318465	1283385600
A1K84GJLQWFIQ7	1933318465	1285200000
A3HUC8541SJ6UT	1933318465	1284422400
A1Z54EM24Y40LL	1933318465	1291680000
ADA9V1C4QV71U	1933318465	1390694400
ATS2855497V0I	1933318465	1282953600
AMPTUVYLEH4T8	1933318465	1285545600
A2LF16F0KX9L7P	1933318465	1365379200
A3A90CELVLOUP6	1933318465	1336003200
AUV0EFKWA46TX	1933318465	1282953600
A8KJS2P6E5DCB	1933318465	1285804800
A2SD1Z4OROY538	1933318465	1288224000
AY6A8KPYCE6B0	1933318465	1293321600
A39H1GO9E3YQIB	1933318732	1285977600
A3V2EZ6MA32FF6	1933318732	1287532800
A3OXHLG6DIBRW8	1933318732	1288483200
