uid	sid	timestamp
A4NV7E4LLOYON	B000050B6U	1390694400
A1R3CO2XPML10H	B000050B6U	1329350400
A1EQL66CVJ80SP	B000050B6U	1318204800
A1AJA5SWVOX28E	B000050B6U	1356912000
AJ7NR31ZL4CBI	B000052WY7	1386115200
A2DG0MT6A0EYXI	B000052WY7	1387670400
A2QE9FT13SXK92	B000052WY7	1371254400
ARGDPRYFGTAVS	B000052WY7	1364083200
A17091PGI79VF6	B000052WYD	1327622400
A12LN1UTGCPU4R	B000052WYD	1360195200
A4DIVP0NEQDA3	B000052WYD	1386806400
AFLIU4A1AS7PE	B000052WYD	1339977600
A2JEGR5ASS6OE3	B000052WYD	1381363200
A3977OZLNA8LCB	B000052WYD	1339545600
A18Z7ICRLVHBBP	B000052WYD	1348185600
A3KUQ3M1O3L9DW	B000052WYD	1347494400
A2E50C4GOXL0E1	B000052WYD	1343779200
A2VQKJHIHMRDJG	B000052WYD	1399248000
A1PD2IY2BKCMSA	B000052WYD	1395187200
A1HEB1RHNOB4HK	B000052WYD	1356739200
AQDKKTFH5XREM	B000052WYD	1358208000
A23FLGGNVYEPQE	B000052WYD	1359504000
AKMEY1BSHSDG7	B000052WYD	1384732800
A1GNYCXWR15YF9	B000052WYD	1377043200
A28QU1UG32PYNV	B000052WYD	1371427200
A3Q8YGI0NDH78K	B000052WYD	1399420800
A059547920Q3LZVFHLPI3	B000052WYD	1383523200
A1XOQU117PKOHN	B000052WYD	1403827200
A10QJVO4NWCL74	B000052WYD	1291075200
AT67ET6XVBMLO	B000052WYD	1384732800
A2DVCR7ITSBDUR	B000052WYD	1375315200
AY6EFQW46SVU2	B000052WYD	1369612800
A3QDZ7H08BLCJA	B000052WYD	1358467200
A10G2HJL0VSWET	B000052WYD	1400112000
AOQZ84T71MF85	B000052WYD	1374710400
A21TOLI6QZZN72	B000052WYD	1394236800
A2F09EWKV3MTO2	B000052WYD	1322524800
ADMPGWBF0BC9W	B000052WYD	1378166400
A96FRN3LGYUX9	B000052WYD	1353456000
AEE64QQUQZ5XA	B000052WYD	1348876800
A5A9N3HZT14KD	B000052WYD	1356393600
A29B2TOMJOUES3	B000052WYD	1309910400
A3315AAN855HYG	B000052WYL	1308441600
A12EYBCZGO4WV7	B000052WYL	1373500800
AHP55PFHJL0H8	B000052WYL	1401494400
A1FD1Y4AJ8ZMW4	B000052WYL	1384387200
A2CECLRFH55F8H	B000052WYL	1379808000
A2FN4ABZQRR9GE	B000052WYL	1392768000
A319F6Y5SBU5YK	B000052WYL	1404345600
AAH8M8ULI36DE	B000052WYL	1384732800
A3J39RV0LQHXCP	B000052WYL	1397779200
A1A7U8OF2UR6WL	B000052WYL	1358985600
A3KL7ZYG9CWY82	B000052WYL	1376265600
A158XRI6AASL6	B000052WYL	1365206400
A281NPSIMI1C2R	B000052WYL	1380585600
A1RK5GJ4M1OWAF	B000052WYL	1345939200
A37IRE9GZ0CZ7I	B000052WYN	1369785600
A2UFXLVH3I78Y4	B000052WYN	1403222400
AULEC463O7J5P	B000052WYN	1398556800
A240W3C2Z3WQCQ	B000052WYN	1367971200
A2JEGR5ASS6OE3	B000052WYN	1403222400
A3BFDEBT5IV4UN	B000052WYN	1292371200
A3V7K5L1134ZO3	B000052WYN	1327708800
A3C6T1060AMN0R	B000052WYN	1359763200
A3TG7B7FLB8E12	B000052WYN	1399766400
AN020YF8L8ITR	B000052WYN	1361836800
A2T006AT1GONGJ	B000052WYN	1355529600
A1YOAHJAQ3KNDZ	B000052WYN	1403308800
A192XPGJO9R96F	B000052WYN	1377129600
A39EZGVE8HIESM	B000052WYN	1394323200
AWGD8WG6ZFM83	B000052WYN	1372291200
A1087Y8RJ4D422	B000052WYN	1391558400
A3ISG188UDVVOZ	B000052WYN	1395619200
A3HPHCW6NAYEXB	B000052WYN	1356739200
A17BUXSHOUOP4M	B000052X9G	1398729600
A3VBF1J95ROAYF	B000052X9G	1237161600
A3HLUZYBO1S49X	B000052X9G	1372982400
A2GA55P7WGHJCP	B000052XIA	1338854400
A35X2JJI49OBZP	B000052XIA	1358380800
A132ETQPMHQ585	B000052XIA	1366761600
AITPVQ9TKUIZT	B000052XIA	1352505600
A2B7BUH8834Y6M	B000052XIA	1093651200
A1VR3AUXR1950S	B000052XW5	1396742400
A1ZHJZCNL7O908	B000052XW5	1262908800
A1LNISCJBDOHXW	B000052XW5	1367107200
A21P8RKP4HRO1W	B000052XW5	1253404800
AAEMCKW45A74Z	B000052XW5	1379635200
A11PK2MO25K5QW	B000052XW5	1374883200
A1HBTW5M7ZZ9PT	B000052XW5	1393459200
A37IRE9GZ0CZ7I	B000052XYQ	1362873600
A2KTFTRTY0ONWF	B000052XYQ	1364515200
A2SE5EJ7B6Z8NP	B000052XYQ	1386633600
A39ULNFL84RCKV	B000052XYQ	1351555200
A13QVE6RCEFJGX	B000052XZP	1323388800
A2T4PF3X3MC0VC	B000052XZP	1357344000
ADLVFFE4VBT8	B000052XZP	1307923200
ARF6NZ2PH6MCB	B000052XZP	1400630400
A2RFTPD24JTKQ3	B000052XZP	1403308800
A14XRI4U6BRG8T	B000052XZP	1313280000
AA95FYFIP38RM	B000052XZP	1381968000
A3CTOYWB73TMM0	B000052XZP	1359849600
A20ETYDYHBS65I	B000052XZP	1344297600
A2DG0MT6A0EYXI	B000052XZP	1361491200
A22TV0I07S8ZYC	B000052XZP	1365292800
A3EV788FCRKQYM	B000052XZP	1395014400
A2SRVDDDOQ8QJL	B000052XZP	1329868800
A2B7BUH8834Y6M	B000052XZP	1071619200
A2948QWE72VNMQ	B000052XZP	1353974400
A33PVCHCQ2BTN0	B000052XZP	1316131200
A2YS9DNDQEZ45J	B000052XZX	1335657600
A1WLVR8F7C8X9Q	B000052XZX	1375488000
A2P99LRDXBF8NF	B000052XZX	1362268800
AS2J6F9MTSDMK	B000052XZX	1368921600
A3VU2J7G0U35AU	B000052XZX	1403481600
AIQU2L38AS930	B000052XZX	1365724800
A2SRVDDDOQ8QJL	B000052XZX	1343865600
AHNQ1JNX52P01	B000052XZX	1312848000
AKUJI8ZQV6F2M	B000052XZX	1395792000
A1Y3QKMCHRT73Y	B000052XZX	1341273600
A2KTFTRTY0ONWF	B000052Y25	1364515200
A39ULNFL84RCKV	B000052Y25	1360108800
A309PFW8T6DMMZ	B000052Y33	1296345600
A112TFLXGBF6NI	B000052Y33	1363564800
A2J6W7OS5EAXCJ	B000052Y33	1313539200
A36ET1TFU3F7FF	B000052Y33	1301097600
A281NPSIMI1C2R	B000052Y33	1052611200
A2Y2BV6ZG5F6PM	B000052Y5F	1372291200
A3BW20IBFO2EFX	B000052Y5F	1352851200
A1GCOURMTPXKWI	B000052Y5F	1326499200
ABC68JUCPTVOE	B000052Y6Z	1248134400
A5KVTBI8FA961	B000052Y6Z	1365897600
A1SQW9H85UVYNU	B000052Y6Z	1399939200
A2D3BPW2PIP3NN	B000052YJC	1361145600
A68J3YO34TUOV	B000052YJC	1391126400
A1KSC91G9AIY2Z	B000052YJC	1391126400
A3FS3FJPD3RJTD	B000052YJC	1402790400
A1739RDYJNA6HT	B000052YJD	1273276800
A1VW9L2KWNUURJ	B000052YJD	1359331200
A3Q9XJFJLGO7Y4	B000052YJD	1395446400
A1JM88SQKGXAVG	B000052YJD	1362441600
A29R6Z6BX392JM	B000052YJH	1385078400
AF0E5TGS52NRD	B000052YJH	1383177600
ALQELWI67BG5X	B000052YJH	1392336000
A3GF0NIB9U6VVH	B000052YJH	1360886400
A2MOY9RP4VD6FU	B000052YJH	1355443200
A2RTUUUQFLALVN	B000052YJH	1404172800
A3Q7SFSS99ELLM	B000052YJH	1287532800
A1JDXWQ82RVSYC	B000052YJH	1386892800
A2T5TQ3G23JJ47	B000052YJH	1336176000
A68J3YO34TUOV	B000052YJH	1390953600
AJJQCWJ8AV6OO	B000052YJH	1333843200
A291HTT117RVS9	B000052YJH	1402358400
ATTK7J5JWVDYD	B000052YJH	1351123200
ABQN0RBCBC20M	B000052YJH	1375228800
A3UKWQS8SRW6IO	B000052YJH	1218499200
A2UFK2U9HUZ10A	B000052YJH	1366588800
A3VTF5HLO167VD	B000052YJH	1366502400
A3AC0FFZOHAXMR	B000052YJH	1376352000
A678V8KAX22OT	B000052YJM	1336953600
A26WHR1IP0A250	B000052YJM	1393891200
A3J1XDOKRNRA6M	B000052YJM	1363305600
A3UB7SA13JT5A1	B000052YJM	1326758400
AIZDL9P2PJN30	B000052YJM	1362960000
A2RTUUUQFLALVN	B000052YJM	1365379200
A1K6BQIIYFL6CF	B000052YJM	1361664000
A3SB0E24F7LK46	B000052YJM	1354665600
AE7V92R2LVEJF	B000052YJM	1336608000
A19SDJ2TSSL8HI	B000052YJM	1340582400
A39CYUXTVGQSCF	B000052YJM	1372204800
A2NIUVVH46ZDTH	B000052YJM	1318204800
A2CHH5P055A0KL	B000052YJM	1357776000
A2OYOVE5A5TJ9K	B000052YJM	1353974400
A2ZJF26DWW28MO	B000052YJM	1325721600
A34BZM6S9L7QI4	B000052YJM	1366070400
AVF7PHGY9NDII	B000052YJM	1361750400
ADBBZJ37FVOYZ	B000052YJM	1346025600
A1TMS2TZPGY9FY	B000052YJM	1335830400
A1VNFH9JQENIJ0	B000052YJM	1378512000
A21K28EQ023UUU	B000052YJM	1367280000
AAEMCKW45A74Z	B000052YJM	1379635200
APYKGTU0LFICH	B000052YJM	1376352000
A3VIB7AP52HTHT	B000052YJM	1373673600
A2KV1V4QZ4C95S	B000052YJM	1350000000
A2WW57XX2UVLM6	B000052YJM	1364256000
A1I6ICEIWYF5H0	B000052YJM	1390521600
A1DBQHU8GY6VOP	B000052YJM	1366416000
A23ED1KXUQ0BO	B000052YJX	1350000000
AK7CAW3N1XZV6	B000052YJX	1084233600
AZJ8PVOKAJS5	B000052YJX	1390348800
A2Y4S4CNGKF21S	B000052YJX	1326758400
A3EZHMGGWY74HY	B000052YJX	1295568000
A3S73VLN1KOGEY	B000052YJX	1305590400
A3A1JTH4CV3WPE	B000052YJX	1391904000
AS12AOZ971ZF1	B000052YKI	1363737600
A1BUXI30VSG51W	B000052YKI	1353715200
A1PAGHECG401K1	B000052YKM	1383436800
A1AVFBBTNRJ3R1	B000052YKM	1270684800
A19MMYMZO363KM	B000052YKM	1388188800
A3EADWE0F3A1J6	B000052YKM	1322870400
ARBRWSZH1CP70	B000052YKM	1381276800
A2OWR5G2OAQF7C	B000052YKM	1246924800
A18TG80IXHX7WD	B000052YKS	1393718400
A338VFRN5GUKJK	B000052YKS	1340841600
A1DC1O4VX6AHPP	B000052YKS	1397865600
A3U76FMUOY4RXX	B000052YKS	1374883200
A37IRE9GZ0CZ7I	B000052YKY	1292112000
ATUXNR3WHD18N	B000052YKY	1357257600
A2EBR70V6P9W0N	B000052YKY	1360454400
ARC8GAY34APCD	B000052YKY	1376438400
APDHKLU2Z3MDN	B000052YL1	1319846400
AIIZTJHZLV158	B000052YL1	1352851200
ASIWJTQBF7FCN	B000052YL1	1404345600
AKUJI8ZQV6F2M	B000052YL1	1395792000
ARC8GAY34APCD	B000052YL1	1376438400
A2OL431SSAWXYG	B000052YLX	1266710400
A2F09EWKV3MTO2	B000052YLX	1308614400
AXYVSHTLWBINI	B000052YM0	1392681600
AK8AN2Z9BP622	B000052YM0	1391040000
A303MV3CB9IMJA	B000052YM3	1327881600
A15SGYZZNJFZUR	B000052YM3	1362700800
A1VPNNU07W851J	B000052YM3	1355356800
AMP6GGLHAHDAE	B000052YM3	1359849600
A3JMSGSQJTRG9Y	B000052YM3	1217894400
A3FR4QXW7JF15E	B000052YM3	1375142400
AABNY1S6FBLL	B000052YM3	1388620800
A255S4FUADBMZ0	B000052YM3	1343433600
A3O0BXK3SZ6FE0	B000052YM3	1377734400
A5DVX3B075B09	B000052YM3	1327190400
A1ROZSS0KIE0CC	B000052YM3	1402099200
A3KQHBGTTSWTZ6	B000052YM4	1397520000
A1NBK07JEBCFI	B000052YM4	1354492800
ABWXUBO64S15N	B000052YM4	1374969600
A2EWHC4E4NJWMI	B000052YM4	1377648000
AMP6GGLHAHDAE	B000052YM4	1359849600
A1ZRD3WNHP8O3T	B000052YM4	1392854400
A38JIIHRVTSNYV	B000052YM4	1309219200
AYOMAHLWRQHUG	B000052YM4	1342137600
A3GRPCW9DG427Z	B000052YM4	1374883200
A2WJ4LI2MAFPQW	B000052YM4	1394755200
A132ETQPMHQ585	B000052YM4	1324166400
A3102C5Y6A6YTI	B000052YM4	1357344000
A17BKWISY8YNOY	B000052YM4	1364083200
A2VOGNBUMXSW13	B000052YM4	1357516800
A3OWFKDYCCHA75	B000052YM4	1396310400
AMQ1H0VZYCRJU	B000052YM4	1365465600
A24Y19IQBDHI44	B000052YM4	1395619200
A1EF37KYK7PRLV	B000052YM4	1352764800
A34W4FPOMQQKRM	B000052YM4	1384646400
A1V4GGDRXP33TR	B000052YM4	1383696000
A3O0BXK3SZ6FE0	B000052YM4	1384560000
AHKWZ2JMW1YJP	B000052YM4	1370044800
AHNQ1JNX52P01	B000052YM4	1262736000
A46KQGP4ITB1R	B000052YM4	1346457600
A8000GGUGQI1T	B000052YM4	1283299200
A3FA78E0G3G4GQ	B000052YM4	1358035200
A228SRMN7RV2N	B000052YM4	1374364800
A2H0O8QY5WZ1ZA	B000052YM4	1401321600
APDHKLU2Z3MDN	B000052YM7	1397347200
A3KQHBGTTSWTZ6	B000052YM7	1397520000
A16GWMW2GI8XUJ	B000052YM7	1340323200
A2T4RPHVVIO0BV	B000052YM7	1360454400
ATUXNR3WHD18N	B000052YM7	1287964800
A160VWZVLL6O8G	B000052YM7	1356048000
A19DZQ1GLMCD2P	B000052YM7	1370476800
A3V1HQWVKE5M8J	B000052YM7	1392163200
A3A582ZMCKUYBI	B000052YM7	1239321600
AK7CAW3N1XZV6	B000052YM7	1279843200
A1QFQ5M8PY65NK	B000052YM7	1261267200
A2ILV6IPPW6W7I	B000052YM7	1362441600
AMP6GGLHAHDAE	B000052YM7	1357430400
A18Z7ICRLVHBBP	B000052YM7	1343260800
A38JIIHRVTSNYV	B000052YM7	1309219200
AUZ8FSNOTA0DN	B000052YM7	1294012800
A3FU4UD3Q105YB	B000052YM7	1294099200
A3JMSGSQJTRG9Y	B000052YM7	1217894400
A3FR4QXW7JF15E	B000052YM7	1375142400
A1Y34W3HQJQ2RH	B000052YM7	1269820800
AHZSU3EUSIGIU	B000052YM7	1403049600
A1OK6GRKNHISTG	B000052YM7	1177977600
A25YUPITJYA5RK	B000052YM7	1377302400
A30YEJEKR5CQTZ	B000052YM7	1348790400
ACZ94JB8BFMJ9	B000052YM7	1383264000
A3UA5MN10OBUGI	B000052YM7	1363651200
A3FLMF8FG4VPG8	B000052YM7	1362700800
AMUXU4POKNEGG	B000052YM7	1375142400
A481GH230UZTR	B000052YM7	1398988800
A2YANT4VAX6MH3	B000052YM7	1352419200
A3R8XVXFHWC9Z5	B000052YM7	1399420800
A24Y19IQBDHI44	B000052YM7	1395619200
A1EF37KYK7PRLV	B000052YM7	1343520000
A1RGG9WUQ8ODJQ	B000052YM7	1367193600
A1P99HOPB4LB9I	B000052YM7	1293580800
AVYEYDC974DMD	B000052YM7	1126483200
AF46F8IQ6GZLW	B000052YM7	1388620800
A230CAH5O7B9FQ	B000052YM7	1290124800
A1QE75C73JJIF8	B000052YM7	1391904000
A2XOFULHWYHW95	B000052YM7	1356998400
A1BZVJF5WSQMEQ	B000052YM7	1375574400
ACAZCBNMNZT2X	B000052YM7	1363392000
A46KQGP4ITB1R	B000052YM7	1364774400
AVXC6UHG42PPW	B000052YM7	1369008000
A1SQEU17T6290M	B000052YM7	1373846400
ALUAEARQDJYLX	B000052YM7	1384300800
AEZEE300KUU8X	B000052YM7	1379635200
A3FA78E0G3G4GQ	B000052YM7	1358035200
AB1TXTH9KT4YM	B000052YM7	1283904000
A228SRMN7RV2N	B000052YM7	1374364800
A1S1SSE7HQDZEW	B000052YM7	1379289600
A2JP9E1H0SF392	B000052YM7	1361232000
A3CGXO38ILDT0D	B000052YM7	1390521600
A1F9Z42CFF9IAY	B000052YM7	1380585600
AUFD1F1DZKLWX	B000052YM7	1353801600
A2GYJ5BYC0L278	B000052YM8	1388707200
A2YB5103AQ463Z	B000052YM8	1265241600
AD9JCXUS7GFXA	B000052YM8	1362355200
AYY1OER56P6MD	B000052YM8	1384300800
A3PTZFRD34YJ2P	B000052YM8	1306454400
A2VOGNBUMXSW13	B000052YM8	1357516800
A3OQNWCOITZSSH	B000052YM8	1340409600
A2YANT4VAX6MH3	B000052YM8	1351900800
AUFB3GQJV10P0	B000052YM8	1319500800
A2BY7LRPQI9YZQ	B000052YM8	1323216000
AD2Z9L0R8P586	B000052YM8	1360540800
A3KMT39SPJ3TOP	B000052YM8	1385942400
A39V89BF1GT1BK	B000052YMG	1373155200
A1K6X4W9MRDI3L	B000052YMQ	1203033600
A1PTT4XGVX9CDH	B000052YMQ	1377129600
A22OWLY1J6XEH8	B000052YMQ	1385337600
A3M174IC0VXOS2	B000052YMQ	1154822400
A2T0V99GLGXWCM	B000052YMQ	1319932800
ASXPNU896V9I8	B000052YMQ	1324857600
ACR4A8H4J7YNA	B000052YMQ	1367452800
AQ1F3NP2G15S5	B000052YMQ	1166832000
A2ZOTWGLSUPUSM	B000052YMQ	1394323200
A13QVE6RCEFJGX	B000052YMR	1321574400
A2XNJJ9TF70P4J	B000052YMR	1273190400
A33AQPJYH7UUXR	B000052YMR	1328572800
A2G7B7FKP2O2PU	B000052YMR	1321228800
A2Y4S4CNGKF21S	B000052YMR	1327795200
A1JUF8HCOHA6UU	B000052YMR	1277596800
A146H6A41B26QT	B000052YMR	1230249600
AYYZH8KL2Y6D3	B000052YMR	1362528000
A37MH7ICH80QOX	B000052YMR	1359072000
A3P84TZX9X1B3X	B000052YMR	1388534400
A1Y7YR52YGFNJ	B000052YMR	1404259200
AFE0AGQT50MBJ	B000052YMR	1368489600
A35JW0Z4PQ72TG	B000052YMR	1366070400
ASXPNU896V9I8	B000052YMR	1324857600
AD3NIRXC8UN2U	B000052YMR	1389657600
A2WQNM3SUHEUV2	B000052YMR	1388707200
A1L9FP9AK2KZPU	B000052YMR	1401148800
ASSHPKQBFZPB5	B000052YMR	1369526400
A3JRCCZFKAF52	B000052YMR	1302220800
A3D732EQ36IHO8	B000052YMR	1363219200
A3EPHBMU07LZ50	B000052YMR	1261353600
A1TPW86OHXTXFC	B000052YMR	1389139200
A3QNV9LUNM589P	B000052YMR	1389744000
AFDUGXMDORZHT	B000052YMR	1294358400
AVR9OJQJN1PFN	B000052YMR	1363651200
A1YP5WLIHGG136	B000052YMR	1324080000
A2YQ2ZI65F37N8	B000052YMR	1322697600
AJJUR5FPAF2RG	B000052YMR	1395100800
A1PTT4XGVX9CDH	B000052YMS	1377561600
A22OWLY1J6XEH8	B000052YMS	1372723200
A20KJABXJLXG9G	B000052YMS	1249171200
A1E5NOMUNGZ1CL	B000052YMS	1385942400
A2K7I7UJFU4ICU	B000052YMS	1400284800
AC21OUFL2RJSE	B000052YMT	1396656000
A2A11XGEPIP6DT	B000052YMT	1325635200
A2XNJJ9TF70P4J	B000052YMX	1315180800
A1Y7TIDOJ90CCW	B000052YMX	1261353600
ASW8UGIJ7JZJY	B000052YMX	1372809600
A7T2VY28U2IDB	B000052YMX	1357171200
A1RK0SXW6MU33Y	B000052YN5	1399420800
AKZY31R5NGWR3	B000052YN5	1388534400
A1VOMYIXKOEWH7	B000052YN5	1317686400
A2V71AX1O3FISP	B000052YN5	1378944000
A1IIY5JHWE8R95	B000052YN5	1313625600
A2C58G8O40YC7T	B000052YN5	1321228800
A7T2VY28U2IDB	B000052YN5	1357171200
A27JMU4CHS8MM0	B000052YN7	1383264000
ALQGOMOY1F5X9	B000052YN7	1394755200
AAABR1XF7GJRE	B000052YOL	1349568000
AJ4MN7JLDZBV1	B000052YOL	1370649600
A1R1DW5GGE3B5Q	B000052YOL	1301875200
A3L9VCA591DGDQ	B000052YOL	1343952000
A2KMRF611D55NA	B000052YOL	1370649600
A20XD3L42TN7KG	B000052YOL	1399420800
A1IVA59FUP779G	B000052YOL	1364688000
A2DAI8CEW40QHG	B000052YOL	1345334400
A1KH8FAPEAK3PO	B000052YOL	1371859200
A1ZONPVLYPO1MT	B000052YOL	1394323200
A241655ABS5LY4	B000052YOL	1333584000
AOHOB0F87W9V2	B000052YOL	1331856000
A3VU2J7G0U35AU	B000052YOL	1302566400
ACZ94JB8BFMJ9	B000052YOL	1392940800
A9O3V0446E8L0	B000052YOL	1307491200
A1FG5HG32MHFE9	B000052YOL	1387152000
A3484X2SGLA9WK	B000052YOL	1379721600
A1ACF7OZ5Z45HX	B000052YOL	1317600000
A3300J9FGXCED4	B000052YOL	1375056000
A265CA7CZPYQ65	B000052YOL	1378857600
AM8J1UVGVYAL4	B000052YOL	1286323200
AWGD8WG6ZFM83	B000052YOL	1362787200
A2ONKVCEKZSAE9	B000052YOL	1376352000
AYL7UJ18Q92JW	B000052YOL	1325289600
A14UKINVM3AI5U	B000052YOL	1355616000
A39APY9S9KLG7U	B000052YOL	1378425600
AWSEZKRDIS2X1	B000052YOL	1362700800
A3BOVG0TPTDRBA	B000052YOL	1360713600
A1YTD26YJF0E0R	B000052YOL	1321920000
A2TVO3IAWCU0DU	B000052YOL	1369353600
A1HBTW5M7ZZ9PT	B000052YOL	1351468800
A2KQRUKXGEIPJ8	B000052YOL	1367625600
A2J0C6R7VT8YYS	B000052YOL	1350950400
A2P8OYS9QII6CN	B000052YOL	1359849600
A3SBZ2Q5J0NN3D	B000052YOL	1334275200
A234X1MVIMPMMC	B000052YOR	1357948800
A2V3HE239Y8PBG	B000052YOR	1393459200
A3NMT0XES7THFR	B000052YOR	1340236800
A16FQAZE232M0R	B000052YOR	1397692800
A1FCUFVPEPCWIV	B000052YOR	1373328000
A112TFLXGBF6NI	B000052YOR	1377216000
AS12AOZ971ZF1	B000052YOR	1354233600
A1GB5P5A2Z7135	B000052YOR	1395446400
A2KJQX0MK4E8GY	B000052YOR	1395360000
AD9X6ZF424FK5	B000052YOR	1325030400
A3EK1NEPCXMGSY	B000052YOR	1368835200
A3OBI9T5SQ4GFR	B000052YOR	1385683200
A21U4DR8M6I9QN	B000052YOR	1325808000
ADS99W8WMEXZ2	B000052YOR	1402790400
A1CKC9RMTVSI0Q	B000052YOR	1360368000
A1ODOGXEYECQQ8	B000052YOR	1221177600
A36BKFH4JT33N4	B000052YOR	1354492800
ACYMT1PL5FO9C	B000052YOR	1351036800
A3ELHHYZTD4IJ5	B000052YOR	1389916800
A2OWR5G2OAQF7C	B000052YOR	1386547200
A3K91X9X2ARDOK	B000052YOR	1383436800
A1HG6G029EQVZX	B000052YOR	1363564800
A2GHU8I0P3HFRW	B000052YOR	1248393600
A4Q7XACX6N7XZ	B000052YOX	1348531200
A3315AAN855HYG	B000052YOX	1338854400
A38Z2QSVGNWWKX	B000052YOX	1358467200
A2GAB7I4DK6E0W	B000052YOX	1365033600
AS4JFDB695OJG	B000052YOX	1372809600
A3VT6OZGSSDSYX	B000052YOX	1404518400
A3AEWS3IAGNYP4	B000052YOX	1391644800
